 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Age,Team,Lg,PA,rOBA,Rbat+,BAbip,ISO,HR%,SO%,BB%,EV,HardH%,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,WPA,cWPA,RE24,RS%,SB%,XBT%,Pos,Awards,-9999
284,Randal Grichuk,33,ARI,NL,188,0.317,98,0.265,0.217,3.7,20.7,5.3,92.8,53.2,26.6,33.8,28.1,0.51,31.7,51.1,17.3,-0.3,-0.20%,-5.69,40,0,45,DH9/78,,grichra01
284,Randal Grichuk,33,KCR,AL,105,0.251,53,0.247,0.093,1.9,21,6.7,91.8,42.7,17.3,46.7,25.3,0.88,25.3,52,22.7,-0.7,-0.30%,-4.67,30.8,,33.3,9H7/D8,,grichra01
285,Mitch Garver,34,SEA,AL,290,0.286,86,0.262,0.134,3.1,27.6,10.3,91.5,46.9,22,35.6,31.6,0.55,35.6,52,12.4,-1.6,-1.30%,-11.59,26,100,23.3,2DH,,garvemi01
286,Yoán Moncada#,30,LAA,AL,289,0.339,116,0.282,0.214,4.2,26,11.1,89.8,43.4,24.6,36.6,33.7,0.58,41.7,42.3,16,1.8,0.50%,11.95,31.8,,38.9,5H/D,,moncayo01
287,Pavin Smith*,29,ARI,NL,288,0.35,121,0.377,0.176,2.8,31.9,14.2,90.1,46.1,27.9,42.2,24.7,0.73,36.4,42.9,20.8,0,0.00%,3.26,29.2,50,44,D3H,,smithpa04
288,Riley Adams,29,WSN,NL,286,0.258,61,0.283,0.122,2.8,38.5,6.3,91.8,52.6,22.9,50.3,20.9,1.01,28.8,48.4,22.9,-1.3,-0.20%,-15.32,32.3,100,28.6,2/H3D,,adamsri03
289,Colson Montgomery*,23,CHW,AL,284,0.357,131,0.263,0.29,7.4,29.2,8.8,89.3,44.2,22.5,36.4,31.2,0.57,42.8,46.2,11,1.4,0.00%,9.17,32.8,,47.4,65/H,ROY-5,montgco01
290,Abraham Toro#,28,BOS,AL,284,0.299,88,0.256,0.131,2.5,14.8,4.9,86.3,34.2,22.5,43.2,25.7,0.76,31.1,53.2,15.8,-0.7,-1.20%,-2.38,34.2,66.7,30.4,35/H1,,toroab01
291,Henry Davis,25,PIT,NL,283,0.237,40,0.203,0.111,2.5,26.9,6.4,87.5,37,21.4,31.9,30.2,0.48,31.3,51.6,17,-2.5,-0.10%,-25.89,29,66.7,38.1,2/HD,,davishe01
292,Elias Díaz,34,SDP,NL,283,0.271,63,0.25,0.133,3.2,26.1,7.4,87.1,39.1,21,34.9,28.5,0.56,26.3,52.2,21.5,-2.3,-1.50%,-21.06,37.9,,29.2,2H,,diazel01
293,Luis Torrens,29,NYM,NL,283,0.283,78,0.27,0.119,1.8,19.8,6.7,90.4,48.1,26.7,50,20.9,1.01,21.8,56.8,21.4,-0.9,-1.00%,-2.29,20,100,56.3,2H/1D3,,torrelu01
294,Giancarlo Stanton,35,NYY,AL,281,0.398,162,0.338,0.321,8.5,34.2,10.3,94.4,55.2,22.7,35.1,31.2,0.54,31.8,50,18.2,1.5,2.30%,21.1,16.2,,22.2,D9H/7,,stantmi03
295,Francisco Alvarez,23,NYM,NL,277,0.35,126,0.321,0.191,4,26.4,9.7,93.1,54.3,21.4,49.7,23.7,0.99,19.7,58.4,22,-0.6,-0.50%,6,25.3,,34.5,2/HD,,alvarfr01
296,Michael Massey*,27,KCR,AL,277,0.255,57,0.277,0.069,1.1,15.5,3.2,86.8,33,25.4,30.4,30.8,0.44,40.2,42.4,17.4,-1.8,-1.30%,-16.31,23.6,66.7,35.7,47/HD,,massemi02
297,Brady House,22,WSN,NL,274,0.252,58,0.31,0.088,1.5,28.5,2.9,89.8,46.5,27.7,46.3,23.9,0.86,23.4,48.9,27.7,-2.2,0.00%,-21.35,33.8,62.5,50,5/H,,housebr01
298,Daulton Varsho*,28,TOR,AL,271,0.343,116,0.25,0.31,7.4,28.4,6.3,88.5,40.3,20.5,27.3,37.5,0.39,42,45.5,12.5,0.4,0.30%,12.41,39,100,47.8,8/HD,,varshda01
299,Eli White,31,ATL,NL,271,0.308,89,0.282,0.172,3.7,25.8,4.1,86.4,40.9,23.9,44.7,24.5,0.84,30.3,46.8,22.9,-2,-0.70%,-3.96,42.9,90.9,47.4,97H/D83,,whiteel04
300,Dominic Canzone*,27,SEA,AL,269,0.361,142,0.354,0.181,4.1,21.9,7.4,92.4,50,29.6,44.1,23.7,0.78,35.8,49.7,14.4,-0.3,-0.40%,5.26,22.4,75,21.7,9H/D,,canzodo01
301,Keibert Ruiz#,26,WSN,NL,267,0.271,73,0.268,0.071,0.7,9.7,3,86.2,31,23.5,48.7,20.4,0.95,37.4,50.4,12.2,-0.8,-0.10%,-4.87,23.6,0,14.3,2/H,,ruizke01
302,Blaze Alexander,26,ARI,NL,266,0.315,101,0.333,0.152,2.6,32.3,8.3,88.9,43.5,24.3,48.6,24.3,0.99,27.7,53.4,18.9,-0.2,-0.40%,-4.7,28.6,40,65,54/H78D,,alexabl01
303,Oswald Peraza,25,2TM,AL,265,0.225,28,0.219,0.086,1.9,30.2,6.4,86.5,39,19.4,51.5,19.4,1.09,32.7,53.3,13.9,-1.7,-1.10%,-17.03,29.7,100,57.1,5H346/1D,,perazos02
303,Oswald Peraza,25,NYY,AL,170,0.214,24,0.194,0.089,1.8,27.6,6.5,87.4,39.1,18.9,51.4,18.9,1.1,35.1,54.1,10.8,-1.3,-1.10%,-12.7,37.5,100,54.5,54/H6D,,perazos02
303,Oswald Peraza,25,LAA,AL,95,0.243,34,0.269,0.081,2.1,34.7,6.3,84.8,38.9,20.4,51.9,20.4,1.08,27.8,51.9,20.4,-0.4,0.00%,-4.33,16.7,100,66.7,35H/61,,perazos02
304,Curtis Mead,24,2TM,AL,264,0.282,74,0.303,0.088,1.1,23.9,5.7,87.5,35.2,23.6,37.6,30.3,0.6,23,53.9,23,-1.1,-0.60%,-8.37,30.3,83.3,56.5,35H4/D,,meadcu01
304,Curtis Mead,24,TBR,AL,132,0.304,90,0.288,0.113,2.3,25,9.1,89.2,39.5,19.3,41,31.3,0.69,21.7,56.6,21.7,-0.9,-0.60%,-6.07,28.2,80,60,34H/5D,,meadcu01
304,Curtis Mead,24,CHW,AL,132,0.26,59,0.316,0.064,0,22.7,2.3,86.1,31.6,27.4,34.7,29.5,0.53,24.2,51.6,24.2,-0.2,0.00%,-2.3,32.4,100,53.8,53/HD,,meadcu01
305,Kristian Campbell,23,BOS,AL,263,0.299,88,0.296,0.122,2.3,27.4,11,88.6,42.3,23.4,54.4,19,1.19,18.5,54.8,26.8,-0.7,-0.50%,-3.92,23.1,66.7,44,4/8H7D,,campbkr01
306,Edmundo Sosa,29,PHI,NL,261,0.337,109,0.315,0.193,4.2,21.5,3.8,86.5,38.2,25.5,43.8,25,0.81,27.6,57.3,15.1,-0.3,-0.40%,3.21,26.4,50,41.2,456H/78D,,sosaed01
307,Cole Young*,21,SEA,AL,257,0.273,77,0.247,0.094,1.6,18.3,10.9,86.7,31.1,22.2,37.2,28.9,0.61,35,45,20,-1.7,-1.20%,-4.38,27.4,100,38.9,4/H6D,,youngco01
308,Kiké Hernández,33,LAD,NL,256,0.276,71,0.233,0.164,3.9,26.6,7,89.8,37.9,21.8,38.2,32.4,0.63,27.6,54.7,17.6,-0.9,-1.00%,-10.15,36.4,,52.9,357H4/81D,,hernaen02
309,Will Benson*,27,CIN,NL,253,0.301,81,0.255,0.209,4.7,26.5,6.3,92.4,53.8,26.6,36.1,29.6,0.56,32.5,52.7,14.8,1.2,0.70%,-0.69,31.1,50,38.1,97H8/D,,bensowi01
310,Tyler Fitzgerald,27,SFG,NL,243,0.276,75,0.299,0.111,1.6,28.8,7,81.8,27.9,20.8,35.1,30.5,0.59,26,50.6,23.4,-1.4,-0.80%,-15.84,23.1,69.2,33.3,4/H9,,fitzgty01
311,Dylan Moore,32,2TM,AL,243,0.288,88,0.256,0.174,4.5,33.7,8.2,84.8,34.3,20,35,32.1,0.54,32.1,52.9,15,-2,-1.20%,-12.06,38.1,73.7,57.1,H4935/6D8,,mooredy01
311,Dylan Moore,32,SEA,AL,213,0.283,83,0.257,0.167,4.2,35.7,8.9,84.2,33.9,21.2,34.7,31.4,0.53,32.2,53.4,14.4,-1.8,-1.20%,-12.45,35.7,75,54.5,H9435/6D8,,mooredy01
311,Dylan Moore,32,TEX,AL,30,0.326,122,0.25,0.222,6.7,20,3.3,87.8,36.4,13.6,36.4,36.4,0.57,31.8,50,18.2,-0.2,0.00%,0.39,57.1,66.7,66.7,4/HD39,,mooredy01
312,LaMonte Wade Jr.*,31,2TM,2LG,242,0.247,52,0.22,0.086,0.8,24,11.2,89.1,31.8,25.3,29.9,34.4,0.43,34.4,50,15.6,-1.6,-0.80%,-8.28,26.2,100,31.6,39H/D7,,wadela01
312,LaMonte Wade Jr.*,31,SFG,NL,169,0.255,61,0.211,0.104,0.6,20.7,12.4,88.4,30.4,25.9,28.6,33,0.41,33.9,48.2,17.9,-1.1,-0.60%,-3.38,24.4,,45.5,3/HD,,wadela01
312,LaMonte Wade Jr.*,31,LAA,AL,73,0.227,32,0.244,0.046,1.4,31.5,8.2,90.9,35.7,23.8,33.3,38.1,0.5,35.7,54.8,9.5,-0.5,-0.20%,-4.9,30,100,12.5,9/H37,,wadela01
313,Nick Fortes,28,2TM,2LG,242,0.293,81,0.269,0.119,2.1,19.4,5.8,85.5,37.9,20.1,43.1,21.3,0.81,33.3,49.4,17.2,-0.5,-0.10%,-6.67,21.2,100,40,2H/D,,forteni01
313,Nick Fortes,28,MIA,NL,141,0.278,69,0.274,0.109,1.4,15.6,5,85.2,39.1,22.7,41.8,20,0.77,38.2,45.5,16.4,-0.8,-0.10%,-8.34,23.7,,46.2,2/HD,,forteni01
313,Nick Fortes,28,TBR,AL,101,0.313,97,0.262,0.135,3,24.8,6.9,86.2,35.9,15.6,45.3,23.4,0.88,25,56.3,18.8,0.3,0.00%,1.66,17.9,100,33.3,2/HD,,forteni01
314,Dylan Carlson#,26,BAL,AL,241,0.274,75,0.241,0.134,2.5,22.4,8.7,87.7,30.5,23.8,37.8,32.9,0.62,31.9,49.1,19,-0.8,-0.20%,-6.36,16.9,50,30,798H,,carlsdy01
315,Alexander Canario,25,PIT,NL,234,0.279,70,0.313,0.12,2.6,34.2,7.3,87.4,43.8,21.9,45.3,27,0.83,29.2,55.5,15.3,-0.8,-0.20%,-13.89,31.1,75,36.8,789H/D,,canaral01
316,Jakob Marsee*,24,MIA,NL,234,0.365,130,0.357,0.187,2.1,20.5,9.4,88.9,41.6,27.2,44.4,24.1,0.8,34.6,50.6,14.8,1.4,0.20%,10.35,28.8,70,63.6,87/9H,ROY-8,marseja01
317,Jac Caglianone*,22,KCR,AL,232,0.238,43,0.172,0.138,3,22.4,7.8,89.4,42.4,24.1,50.6,20.3,1.03,32.3,52.5,15.2,-2,-0.80%,-15.33,25,100,40,93/DH,,caglija01
318,Travis d'Arnaud,36,LAA,AL,231,0.26,58,0.269,0.146,2.6,32,5.6,88.2,37.9,23.6,38.6,25.7,0.63,26.4,57.9,15.7,-1,-0.50%,-11.14,18.9,,36.4,2/HD,,darnatr01
319,Davis Schneider,26,TOR,AL,227,0.36,128,0.28,0.202,4.8,26.4,15.9,90.8,41.1,16.3,30.2,38.8,0.43,41.1,48.1,10.9,-0.1,0.30%,5.62,31,75,63.2,74H/5D,,schneda03
320,Dominic Smith*,30,SFG,NL,225,0.329,112,0.329,0.132,2.2,18.7,6.7,87.7,35.8,25.3,42.2,27.7,0.73,37.3,50,12.7,0.7,0.10%,6.04,30,100,20.8,3/HD9,,smithdo02
321,Tim Tawa,26,ARI,NL,225,0.284,70,0.252,0.146,3.1,28.4,8.9,88.1,42.4,17.9,48.6,27.1,0.99,35,50,15,-1.9,-0.90%,-15.29,40,80,50,4387H/59,,tawati01
322,Jake McCarthy*,27,ARI,NL,222,0.271,59,0.233,0.141,1.8,18,4.5,81.5,27.6,16.5,49.4,21.8,1.12,37.1,50.6,12.4,-1.1,-0.80%,-8.06,27.5,100,21.4,789/HD,,mccarja02
323,Anthony Santander#,30,TOR,AL,221,0.253,51,0.219,0.119,2.7,27.6,11.3,89.6,41,23.9,37.3,25.4,0.6,44.8,41.8,13.4,-1.3,-1.20%,-13.85,18.5,,21.4,D9/7H3,,santaan02
324,Evan Carter*,22,TEX,AL,220,0.333,118,0.291,0.144,2.3,18.6,8.6,86.4,34.6,28.1,37.9,23.5,0.62,29.4,56.2,14.4,-0.5,-0.30%,4.24,37.1,87.5,61.1,8/HD,,carteev01
325,Max Muncy,22,ATH,AL,220,0.276,71,0.269,0.165,4.1,30.9,4.5,86.3,32.6,22.3,45.3,22.3,0.85,30.9,56.8,12.2,-0.9,-0.40%,-3,16.3,50,35.7,54/6H,,muncyma02
326,Ezequiel Durán,26,TEX,AL,219,0.251,61,0.305,0.068,0,25.1,3.7,83.1,30.9,25,38.2,17.8,0.66,20.4,53.9,25.7,-0.9,-0.20%,-10.93,24.2,84.6,52.6,63H45/91D7,,duranez01
327,Luke Raley*,30,SEA,AL,219,0.294,94,0.284,0.109,1.8,29.2,8.7,86.8,42.3,20.3,48,22.8,1.02,39,44.7,16.3,-0.7,-0.50%,0.23,28.8,66.7,41.7,93H/8D7,,raleylu01
328,Drew Waters#,26,KCR,AL,219,0.281,76,0.338,0.073,0.5,27.4,5,86,29.2,24,47.3,25.3,0.9,35.2,49,15.9,-0.7,-0.20%,-10.01,30.8,62.5,27.3,789/HD,,waterdr01
329,Jake Bauers*,29,MIL,NL,218,0.34,111,0.305,0.164,3.2,27.1,14.7,91.3,46,26.4,34.4,30.4,0.53,35.2,48,16.8,0.2,0.00%,5.44,29.6,88.9,26.3,3H7/D19,,bauerja01
330,Otto Kemp,25,PHI,NL,218,0.314,93,0.306,0.178,3.7,30.7,5.5,89.4,44.7,22.7,42.4,32.6,0.75,30.3,53,16.7,0.2,0.30%,0.64,31.6,50,21.1,537/H4,,kempot01
331,Kameron Misner*,27,TBR,AL,217,0.279,69,0.296,0.132,2.3,31.8,7.4,86,29.8,23.7,40.5,26.7,0.72,32.8,48.1,19.1,-0.6,-0.40%,-7.43,39.3,88.9,55.6,89/7HD,,misneka01
332,Jake Fraley*,30,2TM,NL,217,0.323,99,0.294,0.141,2.8,22.6,11.5,85.2,34.8,30.3,34.5,26.1,0.53,38,47.2,14.8,0.4,0.20%,4.49,36.8,57.1,36.4,9H/7D,,fraleja01
332,Jake Fraley*,30,CIN,NL,193,0.324,96,0.273,0.155,3.1,21.2,12.4,85.2,34.9,28.3,33.9,27.6,0.51,37.8,47.2,15,0.6,0.20%,6.63,38.3,66.7,35,9H/7D,,fraleja01
332,Jake Fraley*,30,ATL,NL,24,0.319,117,0.467,0.043,0,33.3,4.2,84.8,33.3,46.7,40,13.3,0.67,40,46.7,13.3,-0.2,0.00%,-2.14,25,0,50,/9H7D,,fraleja01
333,Christian Vázquez,34,MIN,AL,214,0.259,56,0.214,0.084,1.4,16.4,8.4,85.9,27.4,25.5,37.6,26.8,0.6,26.1,56.1,17.8,-1.2,-0.70%,-11.68,20,50,58.8,2/H,,vazquch01
334,Orlando Arcia,30,2TM,NL,214,0.243,39,0.247,0.089,1.4,22,4.7,87,34.2,22.9,49.7,21,1,27.4,56.1,16.6,-0.2,-0.10%,-14.12,19.6,0,33.3,6453/HD,,arciaor01
334,Orlando Arcia,30,ATL,NL,32,0.23,39,0.261,0.032,0,25,3.1,85.3,26.1,17.4,60.9,4.3,1.75,21.7,52.2,26.1,-0.1,-0.10%,-1.01,12.5,,0,6/DH,,arciaor01
334,Orlando Arcia,30,COL,NL,182,0.245,39,0.244,0.099,1.6,21.4,4.9,87.3,35.6,23.9,47.8,23.9,0.91,28.4,56.7,14.9,-0.1,0.00%,-13.12,20.9,0,38.5,4563/HD,,arciaor01
335,Parker Meadows*,25,DET,AL,213,0.279,69,0.28,0.115,1.9,26.3,9.9,85.5,31.1,30.1,41.2,16.9,0.74,30.9,57.4,11.8,-0.9,-0.80%,-3.18,31,100,57.9,8/H,,meadopa01
336,Max Schuemann,28,ATH,AL,213,0.273,63,0.231,0.077,0.9,16.4,10.3,85.5,32.9,23.7,42.1,23.7,0.77,17.8,57.2,25,-0.5,0.00%,-11.4,22.2,87.5,57.1,45H6/789D,,schuema01
337,Alex Verdugo*,29,ATL,NL,213,0.269,66,0.283,0.051,0,14.6,6.6,89.9,43,30.1,44.6,19.9,0.8,28.9,53,18.1,-0.6,-0.20%,-9.08,33.3,100,50,7/H,,verdual01
338,Josh Rojas*,31,CHW,AL,211,0.246,48,0.227,0.079,0.9,22.7,9,89.2,37.6,23.6,41,31.9,0.7,32.6,51.4,16,-1.9,0.00%,-17.27,23.1,80,20,54/7H,,rojasjo01
339,Tyler O'Neill,30,BAL,AL,209,0.302,90,0.218,0.193,4.3,24.4,10.5,88.8,39.1,19.5,31.6,37.6,0.46,35.3,48.9,15.8,-1.2,-0.30%,-4.47,25,100,53.8,9D/7H,,oneilty01
340,Rob Refsnyder,34,BOS,AL,209,0.368,135,0.331,0.214,4.3,25.8,11.5,92,52.3,24.6,43.8,26.9,0.78,26.9,58.5,14.6,1.1,0.70%,4.83,30.8,100,42.9,9HD7,,refsnro01
341,Nacho Alvarez Jr.,22,ATL,NL,208,0.28,74,0.304,0.096,1,23.6,5.8,84.2,26.4,24.6,36.6,23.2,0.59,25.4,50.7,23.9,0,0.00%,-4.82,27.1,,43.8,5/H,,alvarna01
342,Paul DeJong,31,WSN,NL,208,0.283,75,0.317,0.145,2.9,33.7,5.3,88.1,39.7,25.4,29.4,34.1,0.42,31.7,52.4,15.9,-0.8,-0.20%,-8.4,23.5,100,42.9,546/D3H,,dejonpa01
343,Edouard Julien*,26,MIN,AL,208,0.274,72,0.311,0.104,1.4,29.3,10.6,88.8,42.3,31.7,49.6,17.9,1,31.7,48.8,19.5,-0.5,-0.20%,-10.73,16.4,0,23.1,34D/H6,,julieed01
344,Luke Keaschall,22,MIN,AL,207,0.377,135,0.34,0.143,1.9,14,9.2,85.9,31.2,26,45.5,22.7,0.84,20.8,59.1,20.1,1.1,0.20%,12.2,28,82.4,45,4/D,ROY-9,keasclu01
345,Ryan Ritter,24,COL,NL,207,0.29,67,0.349,0.096,0.5,29.5,4.8,82.1,30.8,27.5,45.8,18.3,0.95,28.2,49.6,22.1,-0.8,0.00%,-9.42,35,75,58.3,64/H,,rittery01
346,Robert Hassell III*,23,WSN,NL,206,0.266,64,0.311,0.091,1.5,30.1,3.9,87.2,41,23,50.4,20.7,1.06,31.9,54.1,14.1,-0.8,-0.10%,-4.71,37.3,100,57.1,89H/7D,,hassero02
347,Masataka Yoshida*,31,BOS,AL,205,0.32,100,0.28,0.122,2,11.7,4.9,90.2,44.3,22,56,16.7,1.27,41.7,41.7,16.7,-0.5,-0.40%,1.76,20.3,100,33.3,D/H79,,yoshima02
348,José Herrera#,28,ARI,NL,204,0.254,49,0.242,0.072,1,23,11.3,79.6,22.6,19.5,36.1,27.1,0.66,28.6,52.6,18.8,-0.7,-0.20%,-7.74,35.8,,33.3,1-Feb,,herrejo04
349,Yordan Alvarez*,28,HOU,AL,199,0.339,117,0.295,0.158,3,16.6,14.1,94.7,52.9,26.8,34.1,31.9,0.52,32.6,50,17.4,1.3,1.10%,9.34,16.4,50,63.6,D7/H,,alvaryo01
350,Darell Hernaiz,23,ATH,AL,197,0.273,72,0.25,0.075,1,12.2,8.6,83.9,30.1,25.6,47.4,19.9,0.94,25,59.6,15.4,-0.5,0.00%,-8.91,27.3,42.9,22.2,654,,hernada04
351,Gio Urshela,33,ATH,AL,197,0.271,68,0.303,0.088,0,20.3,6.6,86.2,34,28.5,46.5,18.1,0.89,25.7,56.9,17.4,-0.7,-0.10%,-7.59,17.9,0,18.2,5/3DH,,urshegi01
352,David Hamilton*,27,BOS,AL,194,0.274,60,0.234,0.136,3.1,24.2,6.7,84.1,27.8,21.8,39.8,26.3,0.72,37.6,48.1,14.3,-0.7,-0.40%,-8.07,33.9,78.6,66.7,4H6/D5,,hamilda03
353,Luisangel Acuña,23,NYM,NL,193,0.273,59,0.295,0.04,0,19.2,6.7,85.4,36.2,22,52.5,17.7,1.21,14.2,61,24.8,-1.1,-0.90%,-13.68,38,94.1,62.5,4H/658,,acunajo01
354,Andy Ibáñez,32,DET,AL,193,0.292,80,0.259,0.114,2.1,13.5,6.2,88.9,37.2,27.2,40.4,27.8,0.68,29.8,55.6,14.6,0,-0.20%,-1.72,36.4,80,26.3,5H4/3D67,,ibanean01
355,Christian Koss,27,SFG,NL,191,0.317,103,0.336,0.103,1.6,23.6,4.7,84.9,33.6,23.9,47.8,20.1,0.98,17.9,60.4,21.6,0.5,0.10%,2.53,32.8,80,63.6,4H5/61D,,kossch01
356,Justin Turner,40,CHC,NL,191,0.282,81,0.256,0.095,1.6,19.4,8.9,88.3,30.9,23.5,39,28.7,0.64,23.5,52.9,23.5,-0.2,0.00%,-4.44,21.2,100,38.5,3HD5,,turneju01
357,Amed Rosario,29,2TM,2LG,191,0.328,109,0.303,0.16,3.1,16.2,3.7,91.2,45.3,24.5,47.7,21.2,0.91,29.1,53.6,17.2,-0.9,-0.20%,-1.19,25.5,100,57.1,54H/9D16,,rosaram01
357,Amed Rosario,29,WSN,NL,158,0.326,108,0.287,0.155,3.2,13.9,4.4,91.2,45.2,25.2,47.2,20.5,0.9,28.3,54.3,17.3,-0.8,-0.10%,-2.48,30.4,100,60,54H/D169,,rosaram01
357,Amed Rosario,29,NYY,AL,33,0.335,115,0.391,0.182,3,27.3,0,91.7,45.8,20.8,50,25,1,33.3,50,16.7,-0.1,-0.10%,1.3,0,,0,/59H4,,rosaram01
358,Ha-Seong Kim,29,2TM,2LG,191,0.29,80,0.271,0.111,2.6,20.4,8.4,89.4,44.3,27.6,36.6,24.6,0.58,29.1,53.7,17.2,-0.2,0.00%,-4.2,26.4,75,61.1,6/4H,,kimha01
358,Ha-Seong Kim,29,TBR,AL,93,0.283,69,0.271,0.107,2.2,24.7,8.6,87.3,41,26.2,39.3,24.6,0.67,32.8,47.5,19.7,-0.1,0.00%,-2.9,12,85.7,60,4-Jun,,kimha01
358,Ha-Seong Kim,29,ATL,NL,98,0.297,90,0.271,0.115,3.1,16.3,8.2,91.3,47.1,28.8,34.2,24.7,0.52,26,58.9,15.1,-0.1,0.00%,-1.31,39.3,0,61.5,6/H,,kimha01
359,Matt Thaiss*,30,2TM,AL,190,0.299,89,0.3,0.071,0.5,24.2,15.3,87.9,43.2,24.1,42,24.1,0.75,38.4,49.1,12.5,-0.1,-0.20%,2.94,23.1,50,47.4,2/H3D,,thaisma01
359,Matt Thaiss*,30,CHW,AL,110,0.323,108,0.266,0.082,0.9,19.1,20.9,87.3,39.1,21.5,40,27.7,0.68,36.9,46.2,16.9,0.5,0.20%,2.49,24.4,50,54.5,2/H3D,,thaisma01
359,Matt Thaiss*,30,TBR,AL,80,0.265,63,0.348,0.056,0,31.3,7.5,88.8,48.9,27.7,44.7,19.1,0.84,40.4,53.2,6.4,-0.6,-0.40%,0.45,20.8,,37.5,2/3H,,thaisma01
360,Nick Loftin,26,KCR,AL,188,0.273,70,0.223,0.149,2.1,14.4,7.4,87.7,34.3,24.3,38.9,25.7,0.64,27.1,56.3,16.7,-0.7,-0.50%,-4.3,26,50,40,7H45/3D,,loftini01
361,Connor Wong,29,BOS,AL,188,0.242,46,0.25,0.048,0,22.3,8.5,83.8,31.3,18.6,48.8,20.9,1.02,28.7,53.5,17.8,-1.2,-0.60%,-14.34,31.4,66.7,20,2/H3D,,wongco01
362,Luis Matos,23,SFG,NL,184,0.306,93,0.217,0.203,4.3,14.7,6,88,37.7,17.1,46.6,25.3,0.87,30.8,58.2,11,0.6,-0.20%,-0.25,41.9,100,50,97/8HD,,matoslu02
363,Ronny Mauricio#,24,NYM,NL,184,0.303,89,0.296,0.143,3.3,29.3,8.2,91.2,43.8,21.1,45.6,22.8,0.84,40.4,45.6,14,-0.8,-0.60%,-9.3,26.5,100,33.3,5H/46D,,mauriro01
364,Christian Moore,22,LAA,AL,184,0.289,77,0.266,0.173,3.8,33.7,10.3,86.9,36.3,23.5,38.2,32.4,0.65,15.7,57.8,26.5,0.1,0.40%,-5.89,28.9,100,50,4/H,,moorech03
365,Graham Pauley*,24,MIA,NL,184,0.303,85,0.262,0.143,2.2,19.6,11.4,86.3,35.4,23.6,37.8,26,0.62,34.6,52.8,12.6,-0.6,-0.30%,-3.83,26.4,100,15.8,5/438,,paulegr01
366,Jeremiah Jackson,25,BAL,AL,183,0.329,116,0.365,0.171,2.7,27.3,6,90.6,47.1,17.5,50,27.5,1,24.2,56.7,19.2,0.5,0.00%,2.52,27.3,0,41.2,95/HD4,,jacksje02
367,Sam Haggerty#,31,TEX,AL,182,0.334,123,0.317,0.117,1.1,20.3,8.8,87.5,42.7,27,49.2,17.5,1,30.2,52.4,17.5,0.7,0.30%,8.74,47.5,75,53.8,H78D/49,,haggesa01
368,Austin Martin,26,MIN,AL,181,0.333,107,0.347,0.083,0.6,17.1,12.2,85,38.6,26,49.6,16.5,1.03,26.8,55.9,17.3,-0.7,0.00%,-6.47,30,73.3,35,78/H4,,martiau01
369,Austin Hedges,32,CLE,AL,180,0.233,40,0.183,0.116,2.8,23.9,10,85.4,32.5,22,28,28,0.41,35.6,47.5,16.9,-1.4,-1.00%,-16.77,20.5,33.3,20,1-Feb,,hedgeau01
370,Leody Taveras#,26,2TM,AL,180,0.236,50,0.269,0.099,1.7,27.8,2.8,85,35.2,24.8,30.4,24.8,0.48,20,57.6,22.4,-0.7,-0.50%,-13.29,26.3,75,45.5,89/H,,taverle01
370,Leody Taveras#,26,TEX,AL,82,0.268,70,0.327,0.101,1.2,28,2.4,81.1,26.3,24.6,28.1,22.8,0.44,14,61.4,24.6,-0.2,-0.10%,-3.5,30,85.7,66.7,8/H,,taverle01
370,Leody Taveras#,26,SEA,AL,98,0.21,33,0.219,0.098,2,27.6,3.1,88.3,42.6,25,32.4,26.5,0.5,25,54.4,20.6,-0.5,-0.40%,-9.79,22.2,60,20,9/8H,,taverle01
371,Donovan Solano,37,2TM,AL,179,0.28,83,0.304,0.09,1.7,22.3,4.5,87.4,37.5,26.6,46.1,20.3,0.86,22.7,57,20.3,-1.3,-0.90%,-10.21,14.3,,41.2,3H/45,,solando01
371,Donovan Solano,37,SEA,AL,176,0.284,87,0.306,0.092,1.7,21.6,4.5,87.4,37,26,46.5,20.5,0.87,22.8,57.5,19.7,-1.2,-0.90%,-9.52,14.3,,41.2,3H/5,,solando01
371,Donovan Solano,37,TEX,AL,3,0,-118,0,0,0,66.7,0,97.2,100,100,0,0,0,0,0,100,-0.1,0.00%,-0.69,,,,/4,,solando01
372,Jack Suwinski*,26,PIT,NL,178,0.258,51,0.211,0.107,1.7,32,13.5,88.5,37.8,25.8,34.4,37.6,0.52,37.6,46.2,16.1,-0.7,-0.30%,-11.19,24.5,87.5,58.3,879/HD,,suwinja01
373,Alejandro Osuna*,22,TEX,AL,176,0.264,79,0.256,0.066,1.1,19.3,11.9,88.5,37.6,30.3,42,20.2,0.74,24.4,60.5,15.1,-0.1,0.00%,-2.26,18.5,55.6,62.5,79/DH8,,osunaal02
374,Miles Mastrobuoni*,29,SEA,AL,175,0.279,82,0.301,0.046,0.6,16.6,9.7,86.2,36.7,26.4,46.5,20.9,0.95,23.3,55.8,20.9,0.8,0.60%,-0.75,30.6,66.7,50,H5497/13D,,mastrmi01
375,John Rave*,27,KCR,AL,175,0.266,61,0.25,0.111,2.3,26.3,10.3,84.7,40.4,17.3,49.1,24.5,1.1,34.5,49.1,16.4,-0.8,-0.40%,-6.11,27.5,77.8,35.7,978/HD,,ravejo01
